activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
Not Active,18050167,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CCCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4105127,,CHEMBL4105127,,0,http://qudt.org/vocab/unit#Percent,2991352,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
,18050168,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC(C)C)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4072303,,CHEMBL4072303,,0,http://qudt.org/vocab/unit#Percent,2991353,=,1,1,=,,Inhibition,%,,36.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,36.0
Not Active,18050169,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CCCCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4068757,,CHEMBL4068757,,0,http://qudt.org/vocab/unit#Percent,2991354,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Active,18050170,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OCCC(C)C)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4081194,,CHEMBL4081194,,0,http://qudt.org/vocab/unit#Percent,2991329,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
,18050171,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OCCC3CCCCC3)C[C@H]12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4105446,,CHEMBL4105446,,0,http://qudt.org/vocab/unit#Percent,2991330,=,1,1,=,,Inhibition,%,,-20.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,20.0,-20.0
,18050172,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OCc3ccccc3)C[C@H]12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4089071,,CHEMBL4089071,,0,http://qudt.org/vocab/unit#Percent,2991331,=,1,1,=,,Inhibition,%,,-20.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,20.0,-20.0
,18050173,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OCCc3ccccc3)C[C@H]12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4067857,,CHEMBL4067857,,0,http://qudt.org/vocab/unit#Percent,2991332,=,1,1,=,,Inhibition,%,,-20.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,20.0,-20.0
,18050174,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OCCCc3ccccc3)C[C@H]12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4096775,,CHEMBL4096775,,0,http://qudt.org/vocab/unit#Percent,2991333,=,1,1,=,,Inhibition,%,,-20.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,20.0,-20.0
Not Active,18050175,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)O)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4078748,,CHEMBL4078748,,0,http://qudt.org/vocab/unit#Percent,2991334,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Active,18050176,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc32)[C@H](O)[C@@H]1O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4090355,,CHEMBL4090355,,0,http://qudt.org/vocab/unit#Percent,2991335,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Active,18050177,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CCCNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)NC)[C@@H](O)[C@H]1O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4086593,,CHEMBL4086593,,0,http://qudt.org/vocab/unit#Percent,2991336,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Active,18050178,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)OC)[C@@H](O)[C@H]1O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4092411,,CHEMBL4092411,,0,http://qudt.org/vocab/unit#Percent,2991337,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
,18050219,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '16.24', 'le': '0.33', 'lle': '6.44', 'sei': '5.95'}",CHEMBL3407784,,CHEMBL3407784,7.46,0,http://www.openphacts.org/units/Nanomolar,2991340,=,1,1,=,,EC50,nM,,35.1,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,35.1
,18050220,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Br)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '15.97', 'le': '0.35', 'lle': '6.92', 'sei': '6.42'}",CHEMBL3407785,,CHEMBL3407785,8.04,0,http://www.openphacts.org/units/Nanomolar,2991341,=,1,1,=,,EC50,nM,,9.1,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,9.1
,18050221,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '15.74', 'le': '0.30', 'lle': '6.58', 'sei': '5.72'}",CHEMBL2064645,,CHEMBL2064645,7.16,0,http://www.openphacts.org/units/Nanomolar,2991342,=,1,1,=,,EC50,nM,,70.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,70.0
,18050222,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)cc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '14.46', 'le': '0.29', 'lle': '5.00', 'sei': '5.90'}",CHEMBL4071867,,CHEMBL4071867,6.62,0,http://www.openphacts.org/units/Nanomolar,2991344,=,1,1,=,,EC50,nM,,239.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,239.0
,18050223,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)NC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '12.22', 'le': '0.25', 'lle': '4.16', 'sei': '4.75'}",CHEMBL3612932,,CHEMBL3612932,5.95,0,http://www.openphacts.org/units/Nanomolar,2991345,=,1,1,=,,EC50,nM,,1120.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,1120.0
,18050224,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '16.21', 'le': '0.33', 'lle': '6.02', 'sei': '6.09'}",CHEMBL4066973,,CHEMBL4066973,7.46,0,http://www.openphacts.org/units/Nanomolar,2991347,=,1,1,=,,EC50,nM,,35.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,35.0
,18050225,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '15.76', 'le': '0.32', 'lle': '5.64', 'sei': '6.10'}",CHEMBL4093756,,CHEMBL4093756,7.47,0,http://www.openphacts.org/units/Nanomolar,2991348,=,1,1,=,,EC50,nM,,34.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,34.0
,18050226,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Br)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '14.42', 'le': '0.32', 'lle': '5.72', 'sei': '5.94'}",CHEMBL4071830,,CHEMBL4071830,7.27,0,http://www.openphacts.org/units/Nanomolar,2991349,=,1,1,=,,EC50,nM,,53.5,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,53.5
,18050227,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '13.39', 'le': '0.27', 'lle': '4.31', 'sei': '5.34'}",CHEMBL4105127,,CHEMBL4105127,6.53,0,http://www.openphacts.org/units/Nanomolar,2991352,=,1,1,=,,EC50,nM,,294.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,294.0
,18050228,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)OC)[C@@H](O)[C@H]1O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '15.33', 'le': '0.31', 'lle': '6.13', 'sei': '5.24'}",CHEMBL4092411,,CHEMBL4092411,6.90,0,http://www.openphacts.org/units/Nanomolar,2991337,=,1,1,=,,EC50,nM,,127.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,127.0
,18050229,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL3407784,,CHEMBL3407784,,0,http://qudt.org/vocab/unit#Percent,2991340,=,1,0,=,,Activity,%,,550.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,550.0
,18050230,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Br)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL3407785,,CHEMBL3407785,,0,http://qudt.org/vocab/unit#Percent,2991341,=,1,0,=,,Activity,%,,217.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,217.0
,18050231,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL2064645,,CHEMBL2064645,,0,http://qudt.org/vocab/unit#Percent,2991342,=,1,0,=,,Activity,%,,690.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,690.0
,18050232,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)cc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4071867,,CHEMBL4071867,,0,http://qudt.org/vocab/unit#Percent,2991344,=,1,0,=,,Activity,%,,437.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,437.0
,18050233,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CCCNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)NC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL3612932,,CHEMBL3612932,,0,http://qudt.org/vocab/unit#Percent,2991345,=,1,0,=,,Activity,%,,268.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,268.0
,18050234,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4066973,,CHEMBL4066973,,0,http://qudt.org/vocab/unit#Percent,2991347,=,1,0,=,,Activity,%,,458.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,458.0
,18050235,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4093756,,CHEMBL4093756,,0,http://qudt.org/vocab/unit#Percent,2991348,=,1,0,=,,Activity,%,,434.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,434.0
,18050236,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Br)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4071830,,CHEMBL4071830,,0,http://qudt.org/vocab/unit#Percent,2991349,=,1,0,=,,Activity,%,,374.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,374.0
,18050237,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CCCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4105127,,CHEMBL4105127,,0,http://qudt.org/vocab/unit#Percent,2991352,=,1,0,=,,Activity,%,,461.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,461.0
,18050238,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)OC)[C@@H](O)[C@H]1O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4092411,,CHEMBL4092411,,0,http://qudt.org/vocab/unit#Percent,2991337,=,1,0,=,,Activity,%,,312.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,312.0
Not Active,18050239,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL370805,COCAINE,CHEMBL370805,,0,,2991338,,1,0,,,EC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,,,,
Not Active,18050240,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL781,MAZINDOL,CHEMBL781,,0,,2991339,,1,0,,,EC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,,,,
Not Determined,18050241,[],CHEMBL4011340,Enhancing of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](c2ccc([125I])cc2)CC2CC[C@H]1N2C,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4066427,,CHEMBL4116997,,0,,2991355,,1,0,,,EC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,,,,
,18050242,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '15.00', 'le': '0.30', 'lle': '5.87', 'sei': '5.50'}",CHEMBL3407784,,CHEMBL3407784,6.88,0,http://www.openphacts.org/units/Nanomolar,2991340,=,1,1,=,,EC50,nM,,131.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,131.0
,18050243,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Br)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '12.04', 'le': '0.27', 'lle': '4.94', 'sei': '4.84'}",CHEMBL3407785,,CHEMBL3407785,6.06,0,http://www.openphacts.org/units/Nanomolar,2991341,=,1,1,=,,EC50,nM,,870.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,870.0
